cve_id,base_severity,base_score,exploitability_score,impact_score,epss_score,epss_perc,cisa_kev,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,published_date
CVE-2019-12893,HIGH,7.5,3.9,3.6,0.00348,0.56609,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-19T22:15Z
CVE-2019-12894,HIGH,7.5,3.9,3.6,0.00348,0.56609,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-19T22:15Z
CVE-2019-12895,HIGH,7.5,3.9,3.6,0.00348,0.56609,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-19T22:15Z
CVE-2019-12896,HIGH,7.5,3.9,3.6,0.00436,0.62057,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-19T22:15Z
CVE-2019-12897,HIGH,7.5,3.9,3.6,0.00436,0.62057,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-19T22:15Z
CVE-2019-12898,CRITICAL,9.8,3.9,5.9,0.00418,0.60969,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-19T22:15Z
CVE-2019-12899,CRITICAL,9.8,3.9,5.9,0.00418,0.60969,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-19T22:15Z
CVE-2019-1290,HIGH,8.8,2.8,5.9,0.32912,0.96728,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12900,CRITICAL,9.8,3.9,5.9,0.01409,0.79679,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-19T23:15Z
CVE-2019-12901,HIGH,8.8,2.8,5.9,0.00721,0.71554,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-20T00:15Z
CVE-2019-12902,MEDIUM,6.5,2.8,3.6,0.00327,0.54933,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-06-20T00:15Z
CVE-2019-12903,MEDIUM,4.3,2.8,1.4,0.00226,0.45316,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2019-06-20T00:15Z
CVE-2019-12904,MEDIUM,5.9,2.2,3.6,0.0021,0.4349,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-06-20T00:15Z
CVE-2019-12905,MEDIUM,6.1,2.8,2.7,0.03673,0.87446,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-20T16:15Z
CVE-2019-1291,HIGH,8.8,2.8,5.9,0.32912,0.96728,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12911,HIGH,7.5,3.9,3.6,0.00424,0.61311,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-17T21:15Z
CVE-2019-12912,MEDIUM,5.5,1.8,3.6,0.00074,0.22744,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-17T21:15Z
CVE-2019-12913,MEDIUM,5.5,1.8,3.6,0.00074,0.22744,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-17T21:15Z
CVE-2019-12914,HIGH,7.5,3.9,3.6,0.00424,0.61311,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-17T21:15Z
CVE-2019-12917,MEDIUM,6.1,2.8,2.7,0.00421,0.61106,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-06T15:15Z
CVE-2019-12918,CRITICAL,9.8,3.9,5.9,0.00394,0.59493,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-06T15:15Z
CVE-2019-12919,MEDIUM,5.5,1.8,3.6,0.00074,0.22884,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-06-20T19:15Z
CVE-2019-1292,MEDIUM,4.9,1.2,3.6,0.03676,0.87449,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,NONE,HIGH,2019-09-11T22:15Z
CVE-2019-12920,CRITICAL,9.8,3.9,5.9,0.00351,0.56809,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-20T19:15Z
CVE-2019-12921,MEDIUM,6.5,2.8,3.6,0.06531,0.90725,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2020-03-18T19:15Z
CVE-2019-12922,MEDIUM,6.5,2.8,3.6,0.25499,0.95997,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE,2019-09-13T13:15Z
CVE-2019-12923,MEDIUM,6.5,2.8,3.6,0.00042,0.11494,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE,2019-07-08T21:15Z
CVE-2019-12924,CRITICAL,9.8,3.9,5.9,0.00112,0.30399,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-08T21:15Z
CVE-2019-12925,HIGH,8.1,2.8,5.2,0.00173,0.39046,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,2019-07-08T22:15Z
CVE-2019-12926,HIGH,8.8,2.8,5.9,0.00157,0.37106,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-08T22:15Z
CVE-2019-12927,MEDIUM,6.1,2.8,2.7,0.00131,0.33462,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-07-08T22:15Z
CVE-2019-12928,CRITICAL,9.8,3.9,5.9,0.04835,0.89102,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-24T11:15Z
CVE-2019-12929,CRITICAL,9.8,3.9,5.9,0.03423,0.86985,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-24T11:15Z
CVE-2019-1293,MEDIUM,5.5,1.8,3.6,0.00955,0.75442,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-09-11T22:15Z
CVE-2019-12930,MEDIUM,6.1,2.8,2.7,0.0037,0.58002,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-07-08T20:15Z
CVE-2019-12932,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-28T18:15Z
CVE-2019-12934,HIGH,8.8,2.8,5.9,0.01004,0.76058,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-07-20T00:15Z
CVE-2019-12935,MEDIUM,6.1,2.8,2.7,0.00523,0.65924,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-23T23:15Z
CVE-2019-12936,HIGH,8.0,2.1,5.9,0.00257,0.48896,False,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-23T23:15Z
CVE-2019-12937,HIGH,7.8,1.8,5.9,0.00133,0.33699,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-23T23:15Z
CVE-2019-12938,MEDIUM,4.3,2.8,1.4,0.00189,0.4101,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2019-06-24T14:15Z
CVE-2019-12939,CRITICAL,9.8,3.9,5.9,0.0041,0.60532,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-24T16:15Z
CVE-2019-1294,MEDIUM,4.6,0.9,3.6,0.00936,0.75198,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-09-11T22:15Z
CVE-2019-12940,MEDIUM,5.9,2.2,3.6,0.00296,0.52463,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-24T16:15Z
CVE-2019-12941,CRITICAL,9.8,3.9,5.9,0.00448,0.62587,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-10-14T18:15Z
CVE-2019-12942,MEDIUM,6.5,2.8,3.6,0.00157,0.37023,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-09-10T21:15Z
CVE-2019-12943,HIGH,8.1,2.2,5.9,0.00356,0.57079,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-09-10T21:15Z
CVE-2019-12944,HIGH,7.5,3.9,3.6,0.0029,0.51962,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-10-15T14:15Z
CVE-2019-12946,HIGH,7.5,3.9,3.6,0.00264,0.4968,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-19T14:15Z
CVE-2019-12948,HIGH,8.3,2.8,5.5,0.01257,0.78537,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,LOW,2019-07-29T16:15Z
CVE-2019-12949,MEDIUM,6.1,2.8,2.7,0.10406,0.92899,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-25T11:15Z
CVE-2019-1295,HIGH,8.8,2.8,5.9,0.38462,0.97127,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12950,MEDIUM,5.4,2.3,2.7,0.00206,0.42983,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2019-08-06T17:15Z
CVE-2019-12951,CRITICAL,9.8,3.9,5.9,0.00459,0.63118,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-24T23:15Z
CVE-2019-12953,MEDIUM,5.3,3.9,1.4,0.00252,0.4834,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2020-12-30T20:15Z
CVE-2019-12954,MEDIUM,5.4,2.3,2.7,0.02887,0.85767,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-17T17:15Z
CVE-2019-12957,HIGH,7.8,1.8,5.9,0.00296,0.52449,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-25T00:15Z
CVE-2019-12958,MEDIUM,5.5,1.8,3.6,0.00201,0.42368,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-25T00:15Z
CVE-2019-12959,HIGH,8.8,2.8,5.9,0.00356,0.57075,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-08-08T18:15Z
CVE-2019-1296,HIGH,8.8,2.8,5.9,0.38462,0.97127,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12960,CRITICAL,9.8,3.9,5.9,0.00366,0.57798,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-25T13:15Z
CVE-2019-12961,HIGH,8.8,2.8,5.9,0.00495,0.64678,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-25T13:15Z
CVE-2019-12962,MEDIUM,6.1,2.8,2.7,0.06302,0.90564,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-25T13:15Z
CVE-2019-12963,MEDIUM,6.1,2.8,2.7,0.00317,0.54115,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-25T13:15Z
CVE-2019-12964,MEDIUM,6.1,2.8,2.7,0.00317,0.54115,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-25T13:15Z
CVE-2019-12966,CRITICAL,9.8,3.9,5.9,0.01119,0.77295,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-26T12:15Z
CVE-2019-12967,MEDIUM,6.5,2.8,3.6,0.00183,0.40254,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2019-10-22T15:15Z
CVE-2019-12968,MEDIUM,5.3,3.9,1.4,0.01057,0.76652,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,2019-06-26T13:15Z
CVE-2019-1297,HIGH,8.8,2.8,5.9,0.56776,0.98032,True,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12970,MEDIUM,6.1,2.8,2.7,0.00649,0.69823,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-07-01T11:15Z
CVE-2019-12971,CRITICAL,9.8,3.9,5.9,0.00715,0.71425,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-05T20:15Z
CVE-2019-12972,MEDIUM,5.5,1.8,3.6,0.00242,0.47351,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T14:15Z
CVE-2019-12973,MEDIUM,5.5,1.8,3.6,0.00121,0.31693,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12974,MEDIUM,5.5,1.8,3.6,0.00164,0.37836,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12975,MEDIUM,5.5,1.8,3.6,0.00091,0.26574,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12976,MEDIUM,5.5,1.8,3.6,0.00091,0.26574,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12977,HIGH,7.8,1.8,5.9,0.00285,0.51439,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-26T18:15Z
CVE-2019-12978,HIGH,7.8,1.8,5.9,0.00182,0.40143,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-26T18:15Z
CVE-2019-12979,HIGH,7.8,1.8,5.9,0.00217,0.44216,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-26T18:15Z
CVE-2019-1298,HIGH,7.5,1.6,5.9,0.04538,0.88723,False,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-12980,MEDIUM,6.5,2.8,3.6,0.00456,0.62941,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12981,HIGH,8.8,2.8,5.9,0.00518,0.65738,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-26T18:15Z
CVE-2019-12982,MEDIUM,6.5,2.8,3.6,0.00589,0.68144,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12984,MEDIUM,5.5,1.8,3.6,0.00569,0.67535,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-26T18:15Z
CVE-2019-12985,CRITICAL,9.8,3.9,5.9,0.92411,0.99721,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12986,CRITICAL,9.8,3.9,5.9,0.9225,0.9971,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12987,CRITICAL,9.8,3.9,5.9,0.92511,0.9973,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12988,CRITICAL,9.8,3.9,5.9,0.92511,0.9973,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12989,CRITICAL,9.8,3.9,5.9,0.80822,0.99104,True,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-1299,MEDIUM,6.5,2.8,3.6,0.26457,0.96111,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2019-09-11T22:15Z
CVE-2019-12990,CRITICAL,9.8,3.9,5.9,0.91066,0.99625,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12991,HIGH,8.8,2.8,5.9,0.86745,0.99383,True,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12992,HIGH,8.8,2.8,5.9,0.0258,0.84959,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-16T18:15Z
CVE-2019-12994,CRITICAL,9.1,2.3,6.0,0.03632,0.87372,False,NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,2019-08-08T18:15Z
CVE-2019-12995,HIGH,7.5,3.9,3.6,0.00652,0.69913,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-28T10:15Z
CVE-2019-12996,MEDIUM,5.3,3.9,1.4,0.00203,0.42602,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2019-09-10T19:15Z
CVE-2019-12997,HIGH,8.8,2.8,5.9,0.00764,0.72404,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-28T14:15Z
CVE-2019-12998,HIGH,7.5,3.9,3.6,0.00432,0.6176,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2020-01-31T20:15Z
CVE-2019-12999,HIGH,7.5,3.9,3.6,0.00817,0.73379,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2020-01-31T20:15Z
CVE-2019-1300,HIGH,7.5,1.6,5.9,0.03843,0.87726,False,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-13000,HIGH,7.5,3.9,3.6,0.00695,0.70942,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2020-01-31T20:15Z
CVE-2019-13001,MEDIUM,4.3,2.8,1.4,0.00077,0.23479,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2020-03-10T15:15Z
CVE-2019-13002,MEDIUM,4.3,2.8,1.4,0.00038,0.0987,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-03-10T15:15Z
CVE-2019-13003,HIGH,7.5,3.9,3.6,0.00046,0.13275,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2020-03-10T15:15Z
CVE-2019-13004,MEDIUM,5.3,3.9,1.4,0.00114,0.30703,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,2020-03-10T15:15Z
CVE-2019-13005,MEDIUM,4.3,2.8,1.4,0.00102,0.28695,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-03-10T15:15Z
CVE-2019-13006,MEDIUM,4.3,2.8,1.4,0.00069,0.2145,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-03-10T17:15Z
CVE-2019-13007,MEDIUM,4.9,1.2,3.6,0.00138,0.34474,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,NONE,HIGH,2020-03-10T18:15Z
CVE-2019-13009,MEDIUM,6.5,2.8,3.6,0.00116,0.31004,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2020-03-10T18:15Z
CVE-2019-1301,HIGH,7.5,3.9,3.6,0.02751,0.85399,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-09-11T22:15Z
CVE-2019-13010,MEDIUM,5.9,2.2,3.6,0.00127,0.32881,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2020-03-10T18:15Z
CVE-2019-13011,MEDIUM,4.3,2.8,1.4,0.00069,0.2145,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-03-10T18:15Z
CVE-2019-13012,HIGH,7.5,3.9,3.6,0.00763,0.72353,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-06-28T15:15Z
CVE-2019-13013,MEDIUM,5.5,1.8,3.6,0.00042,0.11492,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-08-23T17:15Z
CVE-2019-13014,MEDIUM,5.5,1.8,3.6,0.00058,0.18026,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-08-23T17:15Z
CVE-2019-1302,HIGH,8.8,2.8,5.9,0.09908,0.92697,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-13020,CRITICAL,10.0,3.9,5.8,0.00389,0.59191,False,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,NONE,2019-08-26T18:15Z
CVE-2019-13021,MEDIUM,6.5,2.8,3.6,0.00134,0.33861,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2020-05-14T17:15Z
CVE-2019-13022,CRITICAL,9.8,3.9,5.9,0.00186,0.40625,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-05-14T17:15Z
CVE-2019-13023,MEDIUM,6.5,2.8,3.6,0.00218,0.44382,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2020-05-14T17:15Z
CVE-2019-13024,HIGH,8.8,2.8,5.9,0.65139,0.98404,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-01T19:15Z
CVE-2019-13025,CRITICAL,9.8,3.9,5.9,0.10808,0.93056,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-10-02T15:15Z
CVE-2019-13026,CRITICAL,9.8,3.9,5.9,0.00394,0.59493,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-30T20:15Z
CVE-2019-13027,CRITICAL,9.8,3.9,5.9,0.06308,0.90567,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-12T15:15Z
CVE-2019-13028,HIGH,8.8,2.8,5.9,0.01506,0.80401,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-06-28T22:15Z
CVE-2019-13029,MEDIUM,4.8,1.7,2.7,0.0039,0.59232,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2019-07-11T19:15Z
CVE-2019-1303,HIGH,7.8,1.8,5.9,0.00662,0.70188,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-09-11T22:15Z
CVE-2019-13030,HIGH,8.2,3.9,4.2,0.00349,0.56633,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,HIGH,2019-08-14T21:15Z
CVE-2019-13031,HIGH,8.1,2.2,5.9,0.00323,0.5471,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-28T23:15Z
CVE-2019-13032,MEDIUM,5.5,1.8,3.6,0.00165,0.38085,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-06-28T23:15Z
CVE-2019-13033,LOW,3.3,1.8,1.4,0.00072,0.224,False,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-06-18T18:15Z
CVE-2019-13035,HIGH,7.8,1.8,5.9,0.0011,0.30024,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-29T13:15Z
CVE-2019-13038,MEDIUM,6.1,2.8,2.7,0.00143,0.35095,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-06-29T14:15Z
CVE-2019-13045,HIGH,8.1,2.2,5.9,0.05965,0.90293,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-29T14:15Z
CVE-2019-13046,HIGH,7.8,1.8,5.9,0.00146,0.35573,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-29T15:15Z
CVE-2019-13047,HIGH,7.8,1.8,5.9,0.00164,0.37862,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-29T15:15Z
CVE-2019-13048,MEDIUM,5.5,1.8,3.6,0.0014,0.34731,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-29T15:15Z
CVE-2019-13049,HIGH,7.8,1.8,5.9,0.00146,0.35573,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-29T15:15Z
CVE-2019-1305,MEDIUM,5.4,2.3,2.7,0.00718,0.71493,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2019-09-11T22:15Z
CVE-2019-13050,HIGH,7.5,3.9,3.6,0.00695,0.7093,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-06-29T17:15Z
CVE-2019-13051,HIGH,8.8,2.8,5.9,0.31589,0.96621,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-10-09T12:15Z
CVE-2019-13052,MEDIUM,6.5,2.8,3.6,0.0011,0.29944,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-06-29T20:15Z
CVE-2019-13053,MEDIUM,6.5,2.8,3.6,0.00046,0.13239,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-06-29T20:15Z
CVE-2019-13054,MEDIUM,6.5,2.8,3.6,0.00064,0.19836,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-06-29T20:15Z
CVE-2019-13055,MEDIUM,6.5,2.8,3.6,0.00179,0.39811,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-06-29T20:15Z
CVE-2019-13056,HIGH,8.8,2.8,5.9,0.00164,0.37813,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-07-02T16:15Z
CVE-2019-13057,MEDIUM,4.9,1.2,3.6,0.00844,0.73803,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,2019-07-26T13:15Z
